ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Risk
5022858,F,N,N,0,202500,Working,Higher education,Single / not married,Rented apartment,53,3,1,0,1,1,Managers,1,0
5068738,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,24,4,1,0,0,0,Laborers,3,0
5033863,M,Y,Y,0,180000,Working,Incomplete higher,Married,House / apartment,57,10,1,0,0,0,,2,0
5125133,F,N,Y,0,220500,Working,Secondary / secondary special,Separated,House / apartment,47,1,1,1,0,0,Core staff,1,0
5009521,M,Y,N,2,180000,Working,Incomplete higher,Married,House / apartment,34,5,1,1,0,0,Laborers,4,0
5125523,M,N,N,2,171000,Working,Secondary / secondary special,Married,Municipal apartment,37,15,1,1,1,0,Core staff,4,0
5150354,F,N,Y,0,175500,Commercial associate,Higher education,Married,House / apartment,41,6,1,1,1,0,Managers,2,0
5068953,M,N,N,0,180000,Working,Higher education,Single / not married,House / apartment,26,0,1,1,1,0,Managers,1,0
5046419,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,39,4,1,0,1,0,,2,0
5022686,F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,43,2,1,0,0,0,Sales staff,1,0
5149523,F,N,Y,0,90000,Working,Lower secondary,Married,House / apartment,45,6,1,0,0,0,Medicine staff,2,0
5024305,M,N,N,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,28,6,1,0,0,0,Laborers,1,0
5062208,F,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,47,3,1,1,1,0,,2,0
5117321,M,Y,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,47,1,1,0,0,0,High skill tech staff,3,0
5117022,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,34,0,1,1,0,0,Laborers,4,0
5054501,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,22,2,1,0,0,0,Laborers,1,0
5117452,F,N,N,2,90000,Working,Secondary / secondary special,Married,House / apartment,32,0,1,1,0,0,,4,0
5105137,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,27,2,1,0,0,0,Laborers,1,0
5132751,F,Y,N,0,225000,Commercial associate,Higher education,Married,With parents,32,0,1,0,0,0,Accountants,2,0
5054030,F,N,N,0,202500,Working,Secondary / secondary special,Married,Office apartment,54,5,1,0,0,0,Cleaning staff,2,0
5096039,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,40,6,1,1,0,0,HR staff,2,0
5078923,M,N,Y,0,126000,Working,Secondary / secondary special,Married,House / apartment,28,1,1,1,1,0,Laborers,2,0
5118286,F,N,N,0,360000,Working,Higher education,Married,House / apartment,46,17,1,0,1,0,Core staff,2,0
5091046,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,54,5,1,0,0,0,Laborers,2,0
5029796,M,Y,N,1,238500,Working,Higher education,Married,With parents,31,5,1,1,1,0,Drivers,3,0
5058456,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,47,6,1,0,0,0,Managers,2,0
5026625,F,N,Y,0,99000,Working,Secondary / secondary special,Separated,House / apartment,49,24,1,0,0,0,Medicine staff,1,0
5148805,M,N,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,52,2,1,0,0,1,,3,0
5069379,M,N,Y,0,337500,Working,Secondary / secondary special,Single / not married,House / apartment,45,3,1,0,0,0,High skill tech staff,1,0
5142213,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,34,0,1,0,0,0,Laborers,2,0
5150331,M,N,Y,0,153000,Working,Secondary / secondary special,Married,House / apartment,33,0,1,0,0,0,Laborers,2,0
5094922,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,33,4,1,1,0,0,Core staff,2,0
5078841,M,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,55,8,1,0,0,0,Medicine staff,2,0
5113732,F,Y,Y,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,42,9,1,0,0,0,Accountants,4,0
5136022,M,Y,N,1,351000,Commercial associate,Secondary / secondary special,Married,House / apartment,44,23,1,0,0,0,Private service staff,3,0
5092059,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,28,9,1,1,1,0,Sales staff,1,0
5023902,F,N,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,26,0,1,0,0,0,,2,0
5090128,M,N,Y,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,25,2,1,1,1,0,Drivers,2,0
5054706,F,N,N,1,58500,Working,Secondary / secondary special,Married,House / apartment,39,6,1,0,0,0,Core staff,3,0
5137428,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,40,5,1,0,0,0,,2,0
5022330,M,Y,Y,0,256500,Commercial associate,Higher education,Married,House / apartment,58,4,1,0,0,1,Core staff,2,0
5053980,F,Y,N,0,108000,Working,Secondary / secondary special,Married,With parents,33,8,1,1,0,0,,2,0
5024836,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,38,5,1,0,0,0,,1,0
5091260,F,N,Y,0,202500,State servant,Secondary / secondary special,Separated,House / apartment,46,4,1,0,0,0,Medicine staff,1,0
5009188,F,N,N,0,270000,Working,Higher education,Married,House / apartment,48,15,1,1,1,0,Managers,2,0
5068159,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,53,8,1,0,0,0,,2,0
5114151,F,Y,N,0,225000,Working,Higher education,Married,House / apartment,41,15,1,0,0,0,Accountants,2,0
5065390,M,N,Y,0,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,44,2,1,0,0,0,Drivers,2,0
5104911,F,Y,Y,0,360450,State servant,Secondary / secondary special,Married,House / apartment,51,23,1,0,0,0,,2,0
5085939,F,N,Y,1,112500,Working,Higher education,Married,With parents,26,1,1,0,0,0,Core staff,3,0
5028549,M,Y,N,1,292500,Working,Secondary / secondary special,Separated,House / apartment,34,2,1,0,1,0,Laborers,2,0
5094910,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,53,7,1,0,0,0,,2,0
5125670,F,N,N,0,45000,State servant,Secondary / secondary special,Married,House / apartment,50,10,1,1,1,0,Core staff,2,0
5089396,F,Y,N,0,562500,Working,Higher education,Married,House / apartment,40,7,1,1,0,0,Managers,2,0
5113199,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,36,13,1,0,0,1,High skill tech staff,4,0
5029676,M,Y,Y,1,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,36,2,1,0,0,0,Drivers,3,0
5029314,F,N,N,0,225000,State servant,Secondary / secondary special,Married,House / apartment,41,23,1,0,0,0,Core staff,2,0
5068699,M,Y,Y,1,270000,Commercial associate,Higher education,Married,House / apartment,40,15,1,0,0,0,Laborers,3,0
5117744,M,Y,N,0,306000,Working,Secondary / secondary special,Married,House / apartment,43,4,1,0,0,0,Managers,2,0
5054054,M,Y,N,1,112500,Working,Secondary / secondary special,Married,Rented apartment,31,9,1,1,0,0,Laborers,3,0
5089086,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,50,6,1,0,1,0,Cooking staff,1,0
5052708,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,34,1,1,0,0,0,,4,0
5114410,F,N,N,0,157500,State servant,Higher education,Married,House / apartment,31,2,1,1,1,0,Core staff,2,0
5092263,M,N,Y,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,48,0,1,0,0,0,Security staff,2,0
5065806,F,N,N,1,76500,Working,Higher education,Married,House / apartment,43,2,1,1,1,0,Sales staff,3,0
5066659,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,With parents,30,8,1,1,0,0,,2,0
5045310,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,45,7,1,0,0,0,Private service staff,1,0
5010360,F,N,Y,2,67500,Working,Secondary / secondary special,Separated,House / apartment,40,20,1,1,0,0,,3,0
5022328,M,Y,Y,0,256500,Commercial associate,Higher education,Married,House / apartment,58,4,1,0,0,1,Core staff,2,0
5054057,M,N,N,0,270000,Working,Incomplete higher,Married,House / apartment,39,5,1,0,1,0,Drivers,2,0
5056021,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,37,9,1,0,0,0,Cleaning staff,3,0
5113432,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,50,6,1,0,0,0,Cooking staff,1,0
5069036,M,Y,N,0,157500,State servant,Secondary / secondary special,Single / not married,Municipal apartment,23,3,1,0,0,0,Laborers,1,0
5143539,F,N,Y,0,270000,Working,Higher education,Single / not married,House / apartment,45,1,1,0,0,0,Sales staff,1,0
5021569,F,N,Y,2,126000,Working,Higher education,Married,House / apartment,34,13,1,0,1,1,High skill tech staff,4,0
5062254,F,N,N,1,157500,Working,Secondary / secondary special,Married,House / apartment,41,4,1,0,0,1,Private service staff,3,0
5137526,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,40,9,1,1,0,0,Drivers,2,0
5025996,M,Y,Y,1,315000,Working,Higher education,Married,Co-op apartment,36,3,1,0,1,0,Laborers,3,0
5029546,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,55,14,1,0,0,0,Managers,3,0
5095772,F,N,N,0,139500,Commercial associate,Higher education,Single / not married,House / apartment,24,0,1,0,1,0,Sales staff,1,0
5053046,F,N,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,33,5,1,1,0,0,Laborers,2,0
5135494,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,28,9,1,0,0,0,Laborers,4,0
5038785,M,Y,Y,0,157500,Commercial associate,Higher education,Civil marriage,House / apartment,37,3,1,0,0,0,Drivers,2,0
5045461,F,N,N,1,162000,Working,Secondary / secondary special,Married,Municipal apartment,41,6,1,1,1,0,Sales staff,3,0
5112731,F,N,Y,0,144000,Working,Secondary / secondary special,Married,House / apartment,51,11,1,1,1,0,High skill tech staff,2,0
5118563,F,Y,Y,0,180000,Working,Higher education,Married,Co-op apartment,29,2,1,0,0,0,Sales staff,2,0
5061804,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Widow,House / apartment,57,2,1,0,0,0,Cleaning staff,1,0
5035886,F,N,Y,1,225000,Working,Higher education,Married,House / apartment,53,20,1,0,1,0,,3,0
5125243,F,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,64,0,1,0,0,0,Private service staff,2,0
5009910,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,52,10,1,0,0,0,Drivers,2,0
5125827,M,Y,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,31,11,1,0,1,0,Laborers,2,0
5023863,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,49,7,1,0,1,0,Sales staff,2,0
5114452,M,Y,Y,0,225000,State servant,Higher education,Married,House / apartment,32,6,1,0,0,0,,2,0
5074528,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,52,9,1,0,0,0,High skill tech staff,1,0
5142288,M,Y,N,1,360000,Working,Secondary / secondary special,Married,House / apartment,32,12,1,0,0,0,Managers,3,0
5079105,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,47,11,1,1,1,0,Accountants,2,0
5036095,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,59,8,1,1,0,0,Security staff,2,0
5090940,F,Y,N,1,184500,Working,Higher education,Separated,With parents,36,12,1,1,0,0,Core staff,2,0
5115757,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,39,9,1,0,0,1,Laborers,2,0
5036842,M,Y,Y,2,144000,Commercial associate,Higher education,Married,House / apartment,32,1,1,0,0,0,,4,0
5132907,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,28,6,1,0,1,0,,2,0
5113097,F,Y,N,1,315000,Working,Higher education,Married,House / apartment,42,10,1,0,0,0,,3,0
5116287,F,N,N,0,112500,Commercial associate,Lower secondary,Married,Municipal apartment,52,0,1,0,0,0,Sales staff,2,0
5061844,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,53,4,1,0,1,0,,2,0
5029410,F,N,N,0,90000,State servant,Secondary / secondary special,Married,Rented apartment,47,3,1,0,0,0,Core staff,2,0
5113751,M,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,39,5,1,1,0,0,Laborers,3,0
5100308,M,Y,N,1,292500,Working,Secondary / secondary special,Married,House / apartment,38,2,1,0,0,0,Low-skill Laborers,3,0
5052987,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,41,7,1,0,0,0,Laborers,2,0
5118184,F,N,N,1,45000,Working,Secondary / secondary special,Married,House / apartment,37,0,1,0,0,0,Core staff,3,0
5067954,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,60,10,1,0,0,0,Managers,2,0
5143304,F,N,Y,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45,14,1,0,0,0,Managers,1,0
5112831,F,N,Y,1,90000,Commercial associate,Secondary / secondary special,Married,With parents,31,1,1,0,0,0,Sales staff,3,0
5126366,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,37,5,1,1,0,0,High skill tech staff,2,0
5145723,M,Y,Y,0,315000,Working,Higher education,Single / not married,House / apartment,28,1,1,0,1,0,High skill tech staff,1,0
5010542,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,49,8,1,0,1,1,Laborers,1,0
5149755,F,N,Y,1,180000,State servant,Secondary / secondary special,Single / not married,House / apartment,36,10,1,0,1,0,Medicine staff,2,0
5051177,M,Y,N,1,247500,Working,Secondary / secondary special,Married,House / apartment,35,5,1,0,1,0,Laborers,3,0
5125400,M,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,27,2,1,0,0,0,Laborers,2,0
5069333,M,Y,Y,1,247500,Working,Higher education,Married,House / apartment,25,0,1,0,0,0,Sales staff,3,0
5062320,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,45,25,1,0,0,0,Core staff,1,0
5132706,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,46,4,1,0,0,0,Core staff,1,0
5026560,M,N,Y,1,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,51,12,1,0,0,0,Laborers,2,0
5054412,M,N,N,0,225000,Commercial associate,Higher education,Married,With parents,35,13,1,1,0,0,Managers,2,0
5054297,F,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,38,20,1,1,0,0,Cooking staff,2,0
5045977,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,57,4,1,0,0,0,Sales staff,2,0
5118479,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,47,2,1,0,0,0,Laborers,2,0
5069000,F,Y,Y,1,279000,Working,Higher education,Civil marriage,House / apartment,44,10,1,1,1,0,Managers,3,0
5118133,M,Y,N,2,135000,Working,Higher education,Married,With parents,31,13,1,0,1,0,Laborers,4,0
5149383,M,Y,Y,1,360000,Commercial associate,Higher education,Married,House / apartment,45,1,1,0,1,1,Laborers,3,0
5061296,F,N,N,0,67500,Working,Secondary / secondary special,Married,With parents,42,23,1,1,1,0,Medicine staff,2,0
5096206,F,N,N,0,103500,Working,Secondary / secondary special,Separated,House / apartment,43,10,1,1,0,0,Cooking staff,1,0
5095570,F,N,N,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,50,5,1,1,0,0,Laborers,2,0
5090049,F,N,Y,0,69372,Working,Secondary / secondary special,Married,House / apartment,43,0,1,1,1,0,Laborers,2,0
5009238,M,Y,N,0,157500,Working,Incomplete higher,Married,With parents,29,2,1,0,1,0,Drivers,2,0
5135806,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,53,7,1,0,0,0,Laborers,2,0
5135540,M,Y,Y,5,202500,Working,Secondary / secondary special,Married,Co-op apartment,31,7,1,0,0,0,Managers,7,0
5096016,M,N,N,1,270000,Working,Secondary / secondary special,Married,House / apartment,27,1,1,1,0,0,Managers,3,0
5021720,F,Y,Y,1,630000,Working,Secondary / secondary special,Married,House / apartment,48,1,1,0,0,0,,3,0
5038808,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,34,14,1,0,0,1,Laborers,2,0
5105412,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,34,4,1,0,0,0,,4,0
5125560,M,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,26,7,1,1,0,0,Laborers,2,0
5051167,M,N,N,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,62,18,1,0,0,0,Laborers,1,0
5132299,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,33,3,1,0,0,0,Drivers,2,0
5061315,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,52,18,1,1,1,1,Laborers,2,0
5068614,F,N,N,0,135000,Working,Secondary / secondary special,Married,With parents,27,5,1,0,0,1,Medicine staff,2,0
5035702,F,N,Y,0,112500,State servant,Lower secondary,Married,House / apartment,54,7,1,0,0,0,Laborers,2,0
5008995,F,Y,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,45,3,1,1,1,0,Cleaning staff,1,0
5126252,F,N,N,0,216000,Working,Secondary / secondary special,Separated,House / apartment,54,1,1,1,0,0,Cleaning staff,1,0
5112748,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,50,7,1,0,0,0,Drivers,2,0
5135771,F,N,Y,1,108000,Commercial associate,Higher education,Married,House / apartment,37,2,1,0,0,0,Accountants,3,0
5104955,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,59,6,1,0,0,0,Drivers,2,0
5010857,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,45,2,1,0,0,0,Security staff,2,0
5010150,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,34,15,1,0,0,0,Managers,3,0
5053748,F,N,N,0,135000,Working,Higher education,Single / not married,House / apartment,33,1,1,1,0,0,,1,0
5135594,F,Y,Y,1,126000,Working,Secondary / secondary special,Civil marriage,House / apartment,36,2,1,1,0,0,Sales staff,3,0
